Date,SiteName,LocationName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
23/04/2015,York,Parliament Street at M&S,,Thursday,2015,,April,16,11061,12385,23446,,,,,,
23/04/2015,York,Stonegate,,Thursday,2015,,April,16,6544,6150,12694,,,,,,
24/04/2015,York,Church Street,,Friday,2015,,April,16,2473,2494,4967,,,,,,
24/04/2015,York,Coney Street,,Friday,2015,,April,16,14401,11023,25424,,,,,,
24/04/2015,York,Micklegate,,Friday,2015,,April,16,4131,3865,7996,,,,,,
24/04/2015,York,Parliament Street at M&S,,Friday,2015,,April,16,11706,12560,24266,,,,,,
24/04/2015,York,Stonegate,,Friday,2015,,April,16,8602,7817,16419,,,,,,
25/04/2015,York,Church Street,,Saturday,2015,,April,16,2252,2761,5013,,,,,,
25/04/2015,York,Coney Street,,Saturday,2015,,April,16,20623,16765,37388,,,,,,
25/04/2015,York,Micklegate,,Saturday,2015,,April,16,4882,4507,9389,,,,,,
25/04/2015,York,Parliament Street at M&S,,Saturday,2015,,April,16,12386,13462,25848,,,,,,
25/04/2015,York,Stonegate,,Saturday,2015,,April,16,15477,13989,29466,,,,,,
26/04/2015,York,Church Street,,Sunday,2015,,April,16,1492,1963,3455,,,,,,
26/04/2015,York,Coney Street,,Sunday,2015,,April,16,13118,10922,24040,,,,,,
26/04/2015,York,Micklegate,,Sunday,2015,,April,16,3846,3769,7615,,,,,,
26/04/2015,York,Parliament Street at M&S,,Sunday,2015,,April,16,8984,9717,18701,,,,,,
26/04/2015,York,Stonegate,,Sunday,2015,,April,16,9251,8246,17497,,,,,,
01/05/2015,York,Church Street,,Friday,2015,,April,17,2242,2571,4813,,,,,,
01/05/2015,York,Coney Street,,Friday,2015,,April,17,13971,10987,24958,,,,,,
01/05/2015,York,Micklegate,,Friday,2015,,April,17,3968,3736,7704,,,,,,
01/05/2015,York,Parliament Street at M&S,,Friday,2015,,April,17,10201,11028,21229,,,,,,
01/05/2015,York,Stonegate,,Friday,2015,,April,17,8448,7508,15956,,,,,,
02/05/2015,York,Church Street,,Saturday,2015,,April,17,2481,2650,5131,,,,,,
02/05/2015,York,Coney Street,,Saturday,2015,,April,17,19995,16724,36719,,,,,,
02/05/2015,York,Micklegate,,Saturday,2015,,April,17,8972,8082,17054,,,,,,
02/05/2015,York,Parliament Street at M&S,,Saturday,2015,,April,17,12797,15919,28716,,,,,,
02/05/2015,York,Stonegate,,Saturday,2015,,April,17,13786,12263,26049,,,,,,
03/05/2015,York,Church Street,,Sunday,2015,,April,17,1424,1747,3171,,,,,,
03/05/2015,York,Coney Street,,Sunday,2015,,April,17,13945,11992,25937,,,,,,
03/05/2015,York,Micklegate,,Sunday,2015,,April,17,3424,3218,6642,,,,,,
03/05/2015,York,Parliament Street at M&S,,Sunday,2015,,April,17,8829,8890,17719,,,,,,
03/05/2015,York,Stonegate,,Sunday,2015,,April,17,10691,9327,20018,,,,,,
27/04/2015,York,Church Street,,Monday,2015,,April,17,1684,1945,3629,,,,,,
27/04/2015,York,Coney Street,,Monday,2015,,April,17,13967,10676,24643,,,,,,
27/04/2015,York,Micklegate,,Monday,2015,,April,17,3855,3345,7200,,,,,,
27/04/2015,York,Parliament Street at M&S,,Monday,2015,,April,17,9893,11140,21033,,,,,,
27/04/2015,York,Stonegate,,Monday,2015,,April,17,6025,5680,11705,,,,,,
28/04/2015,York,Church Street,,Tuesday,2015,,April,17,1703,1935,3638,,,,,,
28/04/2015,York,Coney Street,,Tuesday,2015,,April,17,10355,7579,17934,,,,,,
28/04/2015,York,Micklegate,,Tuesday,2015,,April,17,3552,3233,6785,,,,,,
28/04/2015,York,Parliament Street at M&S,,Tuesday,2015,,April,17,9378,10659,20037,,,,,,
28/04/2015,York,Stonegate,,Tuesday,2015,,April,17,5857,5355,11212,,,,,,
29/04/2015,York,Church Street,,Wednesday,2015,,April,17,1568,1556,3124,,,,,,
29/04/2015,York,Coney Street,,Wednesday,2015,,April,17,10724,8180,18904,,,,,,
29/04/2015,York,Micklegate,,Wednesday,2015,,April,17,3442,3136,6578,,,,,,
29/04/2015,York,Parliament Street at M&S,,Wednesday,2015,,April,17,9620,10511,20131,,,,,,
29/04/2015,York,Stonegate,,Wednesday,2015,,April,17,6426,5946,12372,,,,,,
30/04/2015,York,Church Street,,Thursday,2015,,April,17,1619,1685,3304,,,,,,
30/04/2015,York,Coney Street,,Thursday,2015,,April,17,11980,8842,20822,,,,,,
30/04/2015,York,Micklegate,,Thursday,2015,,April,17,3349,3182,6531,,,,,,
30/04/2015,York,Parliament Street at M&S,,Thursday,2015,,April,17,8570,9578,18148,,,,,,
30/04/2015,York,Stonegate,,Thursday,2015,,April,17,6232,5936,12168,,,,,,
04/05/2015,York,Church Street,,Monday,2015,,May,18,1821,2363,4184,,,,,,
04/05/2015,York,Coney Street,,Monday,2015,,May,18,15904,14106,30010,,,,,,
04/05/2015,York,Micklegate,,Monday,2015,,May,18,3001,3109,6110,,,,,,
04/05/2015,York,Parliament Street at M&S,,Monday,2015,,May,18,12076,12498,24574,,,,,,
04/05/2015,York,Stonegate,,Monday,2015,,May,18,11234,10569,21803,,,,,,
05/05/2015,York,Church Street,,Tuesday,2015,,May,18,1559,1921,3480,,,,,,
05/05/2015,York,Coney Street,,Tuesday,2015,,May,18,10493,7976,18469,,,,,,
05/05/2015,York,Micklegate,,Tuesday,2015,,May,18,2689,2649,5338,,,,,,
05/05/2015,York,Parliament Street at M&S,,Tuesday,2015,,May,18,8563,10119,18682,,,,,,
05/05/2015,York,Stonegate,,Tuesday,2015,,May,18,5657,4900,10557,,,,,,
06/05/2015,York,Church Street,,Wednesday,2015,,May,18,1369,1863,3232,,,,,,
06/05/2015,York,Coney Street,,Wednesday,2015,,May,18,10126,7244,17370,,,,,,
06/05/2015,York,Micklegate,,Wednesday,2015,,May,18,2890,2883,5773,,,,,,
06/05/2015,York,Parliament Street at M&S,,Wednesday,2015,,May,18,6969,7807,14776,,,,,,
06/05/2015,York,Stonegate,,Wednesday,2015,,May,18,6130,5555,11685,,,,,,
07/05/2015,York,Church Street,,Thursday,2015,,May,18,1760,2143,3903,,,,,,
07/05/2015,York,Coney Street,,Thursday,2015,,May,18,11692,8841,20533,,,,,,
07/05/2015,York,Micklegate,,Thursday,2015,,May,18,3497,3161,6658,,,,,,
07/05/2015,York,Parliament Street at M&S,,Thursday,2015,,May,18,9328,10556,19884,,,,,,
07/05/2015,York,Stonegate,,Thursday,2015,,May,18,6300,5752,12052,,,,,,
08/05/2015,York,Church Street,,Friday,2015,,May,18,2058,2588,4646,,,,,,
08/05/2015,York,Coney Street,,Friday,2015,,May,18,12169,8753,20922,,,,,,
08/05/2015,York,Micklegate,,Friday,2015,,May,18,3602,3463,7065,,,,,,
08/05/2015,York,Parliament Street at M&S,,Friday,2015,,May,18,8860,9805,18665,,,,,,
08/05/2015,York,Stonegate,,Friday,2015,,May,18,6719,6793,13512,,,,,,
09/05/2015,York,Church Street,,Saturday,2015,,May,18,2483,2719,5202,,,,,,
09/05/2015,York,Coney Street,,Saturday,2015,,May,18,20040,16298,36338,,,,,,
09/05/2015,York,Micklegate,,Saturday,2015,,May,18,4555,4449,9004,,,,,,
09/05/2015,York,Parliament Street at M&S,,Saturday,2015,,May,18,11964,13228,25192,,,,,,
09/05/2015,York,Stonegate,,Saturday,2015,,May,18,13749,12910,26659,,,,,,
10/05/2015,York,Church Street,,Sunday,2015,,May,18,1416,1925,3341,,,,,,
10/05/2015,York,Coney Street,,Sunday,2015,,May,18,11900,9977,21877,,,,,,
10/05/2015,York,Micklegate,,Sunday,2015,,May,18,2914,3154,6068,,,,,,
10/05/2015,York,Parliament Street at M&S,,Sunday,2015,,May,18,7756,8486,16242,,,,,,
10/05/2015,York,Stonegate,,Sunday,2015,,May,18,8781,8250,17031,,,,,,
11/05/2015,York,Church Street,,Monday,2015,,May,19,1869,2013,3882,,,,,,
11/05/2015,York,Coney Street,,Monday,2015,,May,19,10794,8197,18991,,,,,,
11/05/2015,York,Micklegate,,Monday,2015,,May,19,3036,3242,6278,,,,,,
11/05/2015,York,Parliament Street at M&S,,Monday,2015,,May,19,10346,11746,22092,,,,,,
11/05/2015,York,Stonegate,,Monday,2015,,May,19,6795,5817,12612,,,,,,
12/05/2015,York,Church Street,,Tuesday,2015,,May,19,1926,2155,4081,,,,,,
12/05/2015,York,Coney Street,,Tuesday,2015,,May,19,11196,8268,19464,,,,,,
12/05/2015,York,Micklegate,,Tuesday,2015,,May,19,3302,3071,6373,,,,,,
12/05/2015,York,Parliament Street at M&S,,Tuesday,2015,,May,19,8987,9905,18892,,,,,,
12/05/2015,York,Stonegate,,Tuesday,2015,,May,19,7078,6369,13447,,,,,,
13/05/2015,York,Church Street,,Wednesday,2015,,May,19,1911,2288,4199,,,,,,
13/05/2015,York,Coney Street,,Wednesday,2015,,May,19,11724,8985,20709,,,,,,
13/05/2015,York,Micklegate,,Wednesday,2015,,May,19,3746,3650,7396,,,,,,
13/05/2015,York,Parliament Street at M&S,,Wednesday,2015,,May,19,8287,9180,17467,,,,,,
13/05/2015,York,Stonegate,,Wednesday,2015,,May,19,6715,6283,12998,,,,,,
14/05/2015,York,Church Street,,Thursday,2015,,May,19,1682,2159,3841,,,,,,
14/05/2015,York,Coney Street,,Thursday,2015,,May,19,12088,8790,20878,,,,,,
14/05/2015,York,Micklegate,,Thursday,2015,,May,19,3328,3358,6686,,,,,,
14/05/2015,York,Parliament Street at M&S,,Thursday,2015,,May,19,7861,8819,16680,,,,,,
14/05/2015,York,Stonegate,,Thursday,2015,,May,19,6891,6223,13114,,,,,,
15/05/2015,York,Church Street,,Friday,2015,,May,19,2360,2772,5132,,,,,,
15/05/2015,York,Coney Street,,Friday,2015,,May,19,13570,10554,24124,,,,,,
15/05/2015,York,Micklegate,,Friday,2015,,May,19,5334,4874,10208,,,,,,
15/05/2015,York,Parliament Street at M&S,,Friday,2015,,May,19,11579,12964,24543,,,,,,
15/05/2015,York,Stonegate,,Friday,2015,,May,19,9011,8167,17178,,,,,,
16/05/2015,York,Church Street,,Saturday,2015,,May,19,2858,3332,6190,,,,,,
16/05/2015,York,Coney Street,,Saturday,2015,,May,19,19870,16502,36372,,,,,,
16/05/2015,York,Micklegate,,Saturday,2015,,May,19,5489,5079,10568,,,,,,
16/05/2015,York,Parliament Street at M&S,,Saturday,2015,,May,19,13848,14863,28711,,,,,,
16/05/2015,York,Stonegate,,Saturday,2015,,May,19,15687,14113,29800,,,,,,
17/05/2015,York,Church Street,,Sunday,2015,,May,19,1507,1850,3357,,,,,,
17/05/2015,York,Coney Street,,Sunday,2015,,May,19,11381,9070,20451,,,,,,
17/05/2015,York,Micklegate,,Sunday,2015,,May,19,2296,2755,5051,,,,,,
17/05/2015,York,Parliament Street at M&S,,Sunday,2015,,May,19,5933,6319,12252,,,,,,
17/05/2015,York,Stonegate,,Sunday,2015,,May,19,8184,7366,15550,,,,,,
18/05/2015,York,Church Street,,Monday,2015,,May,20,1599,1904,3503,,,,,,
18/05/2015,York,Coney Street,,Monday,2015,,May,20,10994,8326,19320,,,,,,
18/05/2015,York,Micklegate,,Monday,2015,,May,20,2682,2725,5407,,,,,,
18/05/2015,York,Parliament Street at M&S,,Monday,2015,,May,20,8126,8937,17063,,,,,,
18/05/2015,York,Stonegate,,Monday,2015,,May,20,6591,5749,12340,,,,,,
19/05/2015,York,Church Street,,Tuesday,2015,,May,20,2007,2260,4267,,,,,,
19/05/2015,York,Coney Street,,Tuesday,2015,,May,20,10221,7668,17889,,,,,,
19/05/2015,York,Micklegate,,Tuesday,2015,,May,20,3293,3199,6492,,,,,,
19/05/2015,York,Parliament Street at M&S,,Tuesday,2015,,May,20,8356,9381,17737,,,,,,
19/05/2015,York,Stonegate,,Tuesday,2015,,May,20,6869,6342,13211,,,,,,
20/05/2015,York,Church Street,,Wednesday,2015,,May,20,2051,2290,4341,,,,,,
20/05/2015,York,Coney Street,,Wednesday,2015,,May,20,11757,9172,20929,,,,,,
20/05/2015,York,Micklegate,,Wednesday,2015,,May,20,3461,3280,6741,,,,,,
20/05/2015,York,Parliament Street at M&S,,Wednesday,2015,,May,20,9544,11306,20850,,,,,,
20/05/2015,York,Stonegate,,Wednesday,2015,,May,20,7112,6672,13784,,,,,,
21/05/2015,York,Church Street,,Thursday,2015,,May,20,2064,2356,4420,,,,,,
21/05/2015,York,Coney Street,,Thursday,2015,,May,20,12033,9487,21520,,,,,,
21/05/2015,York,Micklegate,,Thursday,2015,,May,20,3730,3626,7356,,,,,,
21/05/2015,York,Parliament Street at M&S,,Thursday,2015,,May,20,10611,12142,22753,,,,,,
21/05/2015,York,Stonegate,,Thursday,2015,,May,20,7871,7188,15059,,,,,,
22/05/2015,York,Church Street,,Friday,2015,,May,20,2142,2467,4609,,,,,,
22/05/2015,York,Coney Street,,Friday,2015,,May,20,14172,10909,25081,,,,,,
22/05/2015,York,Micklegate,,Friday,2015,,May,20,3611,3459,7070,,,,,,
22/05/2015,York,Parliament Street at M&S,,Friday,2015,,May,20,10585,10868,21453,,,,,,
22/05/2015,York,Stonegate,,Friday,2015,,May,20,8690,8164,16854,,,,,,
23/05/2015,York,Church Street,,Saturday,2015,,May,20,2551,2759,5310,,,,,,
23/05/2015,York,Coney Street,,Saturday,2015,,May,20,21398,18238,39636,,,,,,
23/05/2015,York,Micklegate,,Saturday,2015,,May,20,4826,4713,9539,,,,,,
23/05/2015,York,Parliament Street at M&S,,Saturday,2015,,May,20,15644,16896,32540,,,,,,
23/05/2015,York,Stonegate,,Saturday,2015,,May,20,15493,13978,29471,,,,,,
24/05/2015,York,Church Street,,Sunday,2015,,May,20,1949,2339,4288,,,,,,
24/05/2015,York,Coney Street,,Sunday,2015,,May,20,16102,13281,29383,,,,,,
24/05/2015,York,Micklegate,,Sunday,2015,,May,20,3674,3865,7539,,,,,,
24/05/2015,York,Parliament Street at M&S,,Sunday,2015,,May,20,9274,9439,18713,,,,,,
24/05/2015,York,Stonegate,,Sunday,2015,,May,20,12646,11511,24157,,,,,,
25/05/2015,York,Church Street,,Monday,2015,,May,21,1510,2218,3728,,,,,,
25/05/2015,York,Coney Street,,Monday,2015,,May,21,15898,13190,29088,,,,,,
25/05/2015,York,Micklegate,,Monday,2015,,May,21,2797,3242,6039,,,,,,
25/05/2015,York,Parliament Street at M&S,,Monday,2015,,May,21,8917,9597,18514,,,,,,
25/05/2015,York,Stonegate,,Monday,2015,,May,21,11888,9906,21794,,,,,,
26/05/2015,York,Church Street,,Tuesday,2015,,May,21,1946,2640,4586,,,,,,
26/05/2015,York,Coney Street,,Tuesday,2015,,May,21,15144,12179,27323,,,,,,
26/05/2015,York,Micklegate,,Tuesday,2015,,May,21,3831,3708,7539,,,,,,
26/05/2015,York,Parliament Street at M&S,,Tuesday,2015,,May,21,12390,13531,25921,,,,,,
26/05/2015,York,Stonegate,,Tuesday,2015,,May,21,10250,8756,19006,,,,,,
27/05/2015,York,Church Street,,Wednesday,2015,,May,21,1757,2357,4114,,,,,,
27/05/2015,York,Coney Street,,Wednesday,2015,,May,21,15984,12586,28570,,,,,,
27/05/2015,York,Micklegate,,Wednesday,2015,,May,21,3493,3480,6973,,,,,,
27/05/2015,York,Parliament Street at M&S,,Wednesday,2015,,May,21,12044,12721,24765,,,,,,
27/05/2015,York,Stonegate,,Wednesday,2015,,May,21,10440,9398,19838,,,,,,
28/05/2015,York,Church Street,,Thursday,2015,,May,21,2428,2719,5147,,,,,,
28/05/2015,York,Coney Street,,Thursday,2015,,May,21,14962,12259,27221,,,,,,
28/05/2015,York,Micklegate,,Thursday,2015,,May,21,4375,4077,8452,,,,,,
28/05/2015,York,Parliament Street at M&S,,Thursday,2015,,May,21,15344,16591,31935,,,,,,
28/05/2015,York,Stonegate,,Thursday,2015,,May,21,10988,9881,20869,,,,,,
29/05/2015,York,Church Street,,Friday,2015,,May,21,2135,2515,4650,,,,,,
29/05/2015,York,Coney Street,,Friday,2015,,May,21,15480,12032,27512,,,,,,
29/05/2015,York,Micklegate,,Friday,2015,,May,21,4113,3929,8042,,,,,,
29/05/2015,York,Parliament Street at M&S,,Friday,2015,,May,21,13062,14301,27363,,,,,,
29/05/2015,York,Stonegate,,Friday,2015,,May,21,10879,10231,21110,,,,,,
30/05/2015,York,Church Street,,Saturday,2015,,May,21,2327,2715,5042,,,,,,
30/05/2015,York,Coney Street,,Saturday,2015,,May,21,21355,17075,38430,,,,,,
30/05/2015,York,Micklegate,,Saturday,2015,,May,21,6633,5598,12231,,,,,,
30/05/2015,York,Parliament Street at M&S,,Saturday,2015,,May,21,18652,19215,37867,,,,,,
30/05/2015,York,Stonegate,,Saturday,2015,,May,21,14443,13753,28196,,,,,,
31/05/2015,York,Church Street,,Sunday,2015,,May,21,1506,1855,3361,,,,,,
31/05/2015,York,Coney Street,,Sunday,2015,,May,21,11146,8871,20017,,,,,,
31/05/2015,York,Micklegate,,Sunday,2015,,May,21,2283,2777,5060,,,,,,
31/05/2015,York,Parliament Street at M&S,,Sunday,2015,,May,21,7893,8506,16399,,,,,,
31/05/2015,York,Stonegate,,Sunday,2015,,May,21,8433,7505,15938,,,,,,
01/06/2015,York,Church Street,,Monday,2015,,June,22,1769,2158,3927,,,,,,
01/06/2015,York,Coney Street,,Monday,2015,,June,22,12057,9028,21085,,,,,,
01/06/2015,York,Micklegate,,Monday,2015,,June,22,2769,2679,5448,,,,,,
01/06/2015,York,Parliament Street at M&S,,Monday,2015,,June,22,8495,9461,17956,,,,,,
01/06/2015,York,Stonegate,,Monday,2015,,June,22,6732,6252,12984,,,,,,
02/06/2015,York,Church Street,,Tuesday,2015,,June,22,1811,2194,4005,,,,,,
02/06/2015,York,Coney Street,,Tuesday,2015,,June,22,12154,9448,21602,,,,,,
02/06/2015,York,Micklegate,,Tuesday,2015,,June,22,2912,2863,5775,,,,,,
02/06/2015,York,Parliament Street at M&S,,Tuesday,2015,,June,22,9103,9805,18908,,,,,,
02/06/2015,York,Stonegate,,Tuesday,2015,,June,22,7316,6770,14086,,,,,,
03/06/2015,York,Church Street,,Wednesday,2015,,June,22,2053,2474,4527,,,,,,
03/06/2015,York,Coney Street,,Wednesday,2015,,June,22,13117,10172,23289,,,,,,
03/06/2015,York,Micklegate,,Wednesday,2015,,June,22,3574,3288,6862,,,,,,
03/06/2015,York,Parliament Street at M&S,,Wednesday,2015,,June,22,10290,11757,22047,,,,,,
03/06/2015,York,Stonegate,,Wednesday,2015,,June,22,7811,7137,14948,,,,,,
04/06/2015,York,Church Street,,Thursday,2015,,June,22,2137,2616,4753,,,,,,
04/06/2015,York,Coney Street,,Thursday,2015,,June,22,12339,9749,22088,,,,,,
04/06/2015,York,Micklegate,,Thursday,2015,,June,22,3938,3618,7556,,,,,,
04/06/2015,York,Parliament Street at M&S,,Thursday,2015,,June,22,11845,13318,25163,,,,,,
04/06/2015,York,Stonegate,,Thursday,2015,,June,22,8294,7789,16083,,,,,,
05/06/2015,York,Church Street,,Friday,2015,,June,22,2289,2568,4857,,,,,,
05/06/2015,York,Coney Street,,Friday,2015,,June,22,14826,11490,26316,,,,,,
05/06/2015,York,Micklegate,,Friday,2015,,June,22,4037,3875,7912,,,,,,
05/06/2015,York,Parliament Street at M&S,,Friday,2015,,June,22,12537,13985,26522,,,,,,
05/06/2015,York,Stonegate,,Friday,2015,,June,22,9560,8601,18161,,,,,,
06/06/2015,York,Church Street,,Saturday,2015,,June,22,2769,3496,6265,,,,,,
06/06/2015,York,Coney Street,,Saturday,2015,,June,22,20509,17123,37632,,,,,,
06/06/2015,York,Micklegate,,Saturday,2015,,June,22,5294,4856,10150,,,,,,
06/06/2015,York,Parliament Street at M&S,,Saturday,2015,,June,22,26735,26322,53057,,,,,,
06/06/2015,York,Stonegate,,Saturday,2015,,June,22,15462,14206,29668,,,,,,
07/06/2015,York,Church Street,,Sunday,2015,,June,22,1650,2172,3822,,,,,,
07/06/2015,York,Coney Street,,Sunday,2015,,June,22,9109,7888,16997,,,,,,
07/06/2015,York,Micklegate,,Sunday,2015,,June,22,3199,3239,6438,,,,,,
07/06/2015,York,Parliament Street at M&S,,Sunday,2015,,June,22,15447,15794,31241,,,,,,
07/06/2015,York,Stonegate,,Sunday,2015,,June,22,9473,8103,17576,,,,,,
08/06/2015,York,Church Street,,Monday,2015,,June,23,1693,2067,3760,,,,,,
08/06/2015,York,Coney Street,,Monday,2015,,June,23,10143,7708,17851,,,,,,
08/06/2015,York,Micklegate,,Monday,2015,,June,23,2867,2747,5614,,,,,,
08/06/2015,York,Parliament Street,,Monday,2015,,June,23,8487,9273,17760,,,,,,
08/06/2015,York,Stonegate,,Monday,2015,,June,23,6763,6033,12796,,,,,,
09/06/2015,York,Church Street,,Tuesday,2015,,June,23,1832,2436,4268,,,,,,
09/06/2015,York,Coney Street,,Tuesday,2015,,June,23,13111,10036,23147,,,,,,
09/06/2015,York,Micklegate,,Tuesday,2015,,June,23,3387,2940,6327,,,,,,
09/06/2015,York,Parliament Street,,Tuesday,2015,,June,23,10222,11370,21592,,,,,,
09/06/2015,York,Stonegate,,Tuesday,2015,,June,23,7415,7080,14495,,,,,,
10/06/2015,York,Church Street,,Wednesday,2015,,June,23,2037,2461,4498,,,,,,
10/06/2015,York,Coney Street,,Wednesday,2015,,June,23,13798,12857,26655,,,,,,
10/06/2015,York,Micklegate,,Wednesday,2015,,June,23,3433,3244,6677,,,,,,
10/06/2015,York,Parliament Street,,Wednesday,2015,,June,23,12038,13416,25454,,,,,,
10/06/2015,York,Stonegate,,Wednesday,2015,,June,23,7710,6995,14705,,,,,,
11/06/2015,York,Church Street,,Thursday,2015,,June,23,2135,2728,4863,,,,,,
11/06/2015,York,Coney Street,,Thursday,2015,,June,23,12957,11873,24830,,,,,,
11/06/2015,York,Micklegate,,Thursday,2015,,June,23,4040,3572,7612,,,,,,
11/06/2015,York,Parliament Street,,Thursday,2015,,June,23,11806,13683,25489,,,,,,
11/06/2015,York,Stonegate,,Thursday,2015,,June,23,7936,7091,15027,,,,,,
12/06/2015,York,Church Street,,Friday,2015,,June,23,2604,2860,5464,,,,,,
12/06/2015,York,Coney Street,,Friday,2015,,June,23,16510,13096,29606,,,,,,
12/06/2015,York,Micklegate,,Friday,2015,,June,23,5101,4216,9317,,,,,,
12/06/2015,York,Parliament Street,,Friday,2015,,June,23,12020,13626,25646,,,,,,
12/06/2015,York,Stonegate,,Friday,2015,,June,23,9122,8546,17668,,,,,,
13/06/2015,York,Church Street,,Saturday,2015,,June,23,2271,2560,4831,,,,,,
13/06/2015,York,Coney Street,,Saturday,2015,,June,23,20764,16851,37615,,,,,,
13/06/2015,York,Micklegate,,Saturday,2015,,June,23,5745,4831,10576,,,,,,
13/06/2015,York,Parliament Street,,Saturday,2015,,June,23,11077,11806,22883,,,,,,
13/06/2015,York,Stonegate,,Saturday,2015,,June,23,12921,12494,25415,,,,,,
14/06/2015,York,Church Street,,Sunday,2015,,June,23,1442,1895,3337,,,,,,
14/06/2015,York,Coney Street,,Sunday,2015,,June,23,11058,8677,19735,,,,,,
14/06/2015,York,Micklegate,,Sunday,2015,,June,23,2311,3025,5336,,,,,,
14/06/2015,York,Parliament Street,,Sunday,2015,,June,23,5636,6248,11884,,,,,,
14/06/2015,York,Stonegate,,Sunday,2015,,June,23,8496,8042,16538,,,,,,
15/06/2015,York,Church Street,,Monday,2015,,June,24,1965,2391,4356,,,,,,
15/06/2015,York,Coney Street,,Monday,2015,,June,24,12336,10170,22506,,,,,,
15/06/2015,York,Micklegate,,Monday,2015,,June,24,3751,3380,7131,,,,,,
15/06/2015,York,Parliament Street,,Monday,2015,,June,24,9913,10778,20691,,,,,,
15/06/2015,York,Stonegate,,Monday,2015,,June,24,7821,7182,15003,,,,,,
16/06/2015,York,Church Street,,Tuesday,2015,,June,24,2027,2295,4322,,,,,,
16/06/2015,York,Coney Street,,Tuesday,2015,,June,24,13811,12454,26265,,,,,,
16/06/2015,York,Micklegate,,Tuesday,2015,,June,24,3542,3029,6571,,,,,,
16/06/2015,York,Parliament Street,,Tuesday,2015,,June,24,9633,10455,20088,,,,,,
16/06/2015,York,Stonegate,,Tuesday,2015,,June,24,8120,7611,15731,,,,,,
17/06/2015,York,Church Street,,Wednesday,2015,,June,24,1746,2174,3920,,,,,,
17/06/2015,York,Coney Street,,Wednesday,2015,,June,24,11855,10999,22854,,,,,,
17/06/2015,York,Micklegate,,Wednesday,2015,,June,24,2997,2795,5792,,,,,,
17/06/2015,York,Parliament Street,,Wednesday,2015,,June,24,8402,9327,17729,,,,,,
17/06/2015,York,Stonegate,,Wednesday,2015,,June,24,8265,7364,15629,,,,,,
18/06/2015,York,Church Street,,Thursday,2015,,June,24,2119,2554,4673,,,,,,
18/06/2015,York,Coney Street,,Thursday,2015,,June,24,15335,12122,27457,,,,,,
18/06/2015,York,Micklegate,,Thursday,2015,,June,24,3367,3458,6825,,,,,,
